source_file,claim_id,round,decision,prob_stop,prob_continue
data/matching_evidence_answer_map_multi_people_fj_llama.json,13007,rebuttal,stop,0.6113819803750058,0.3886180196249943
data/matching_evidence_answer_map_multi_people_fj_llama.json,13008,opening,stop,0.622459324,0.37754067580180184
data/matching_evidence_answer_map_multi_people_fj_llama.json,13009,opening,continue,0.33458943461801643,0.6654105653819835
data/matching_evidence_answer_map_multi_people_fj_llama.json,13009,rebuttal,stop,0.5117166047041654,0.4882833952958347
data/matching_evidence_answer_map_multi_people_fj_llama.json,13010,opening,continue,0.4073334000459302,0.5926665999540697
data/matching_evidence_answer_map_multi_people_fj_llama.json,13010,rebuttal,stop,0.7520125737597972,0.24798742624020276
data/matching_evidence_answer_map_multi_people_fj_llama.json,13011,opening,continue,0.46490157137338844,0.5350984286266115
data/matching_evidence_answer_map_multi_people_fj_llama.json,13011,rebuttal,stop,0.8311430478583168,0.16885695214168314
data/matching_evidence_answer_map_multi_people_fj_llama.json,13012,opening,continue,0.43398146480389854,0.5660185351961015
data/matching_evidence_answer_map_multi_people_fj_llama.json,13012,rebuttal,stop,0.8080672066194946,0.19193279338050545
data/matching_evidence_answer_map_multi_people_fj_llama.json,13013,opening,continue,0.22815649691270326,0.7718435030872968
data/matching_evidence_answer_map_multi_people_fj_llama.json,13013,rebuttal,continue,0.14804719051380197,0.851952809
data/matching_evidence_answer_map_multi_people_fj_llama.json,13013,closing,continue,0.24798742624020276,0.7520125737597972
data/matching_evidence_answer_map_multi_people_fj_llama.json,13014,opening,continue,0.016914911872916737,0.9830850881270833
data/matching_evidence_answer_map_multi_people_fj_llama.json,13014,rebuttal,continue,0.1384617852362804,0.8615382147637196
data/matching_evidence_answer_map_multi_people_fj_llama.json,13014,closing,continue,0.12085323724011436,0.8791467627598857
data/matching_evidence_answer_map_multi_people_fj_llama.json,13015,opening,stop,0.7956580927949806,0.20434190720501938
data/matching_evidence_answer_map_multi_people_fj_llama.json,13016,opening,stop,0.724870264,0.2751297357103299
data/matching_evidence_answer_map_multi_people_fj_llama.json,13017,opening,continue,0.3775406617944891,0.6224593382055109
data/matching_evidence_answer_map_multi_people_fj_llama.json,13017,rebuttal,stop,0.5583269943353745,0.44167300566462553
data/matching_evidence_answer_map_multi_people_fj_llama.json,13018,opening,continue,0.081519748,0.9184802523931342
data/matching_evidence_answer_map_multi_people_fj_llama.json,13018,rebuttal,continue,0.4882833952958347,0.5117166047041654
data/matching_evidence_answer_map_multi_people_fj_llama.json,13018,closing,stop,0.6584175072643413,0.3415824927356586
data/matching_evidence_answer_map_multi_people_fj_llama.json,13019,opening,continue,0.2909808723634538,0.7090191276365462
data/matching_evidence_answer_map_multi_people_fj_llama.json,13019,rebuttal,continue,0.18713268442910244,0.8128673155708976
data/matching_evidence_answer_map_multi_people_fj_llama.json,13019,closing,continue,0.19193279106941588,0.8080672089305841
data/matching_evidence_answer_map_multi_people_fj_llama.json,13020,opening,continue,0.094010174,0.9059898260946732
data/matching_evidence_answer_map_multi_people_fj_llama.json,13020,rebuttal,continue,0.2018132174596823,0.7981867825403176
data/matching_evidence_answer_map_multi_people_fj_llama.json,13020,closing,continue,0.31405055141190724,0.6859494485880928
data/matching_evidence_answer_map_multi_people_fj_llama.json,13021,opening,continue,0.1847675151370785,0.8152324848629214
data/matching_evidence_answer_map_multi_people_fj_llama.json,13021,rebuttal,continue,0.33807712415000585,0.6619228758499942
data/matching_evidence_answer_map_multi_people_fj_llama.json,13021,closing,continue,0.4378234991142019,0.5621765008857981
data/matching_evidence_answer_map_multi_people_fj_llama.json,13022,opening,continue,0.3998116407397951,0.600188359
data/matching_evidence_answer_map_multi_people_fj_llama.json,13022,rebuttal,continue,0.4263215925474903,0.5736784074525096
data/matching_evidence_answer_map_multi_people_fj_llama.json,13022,closing,stop,0.6406358617010351,0.35936413829896496
data/matching_evidence_answer_map_multi_people_fj_llama.json,13023,opening,continue,0.34510527769342453,0.6548947223065754
data/matching_evidence_answer_map_multi_people_fj_llama.json,13023,rebuttal,continue,0.22000709463169615,0.7799929053683038
data/matching_evidence_answer_map_multi_people_fj_llama.json,13023,closing,stop,0.6513548714339145,0.3486451285660856
data/matching_evidence_answer_map_multi_people_fj_llama.json,13024,opening,continue,0.048857776,0.9511422239745775
data/matching_evidence_answer_map_multi_people_fj_llama.json,13024,rebuttal,continue,0.20434190478229486,0.795658095
data/matching_evidence_answer_map_multi_people_fj_llama.json,13024,closing,continue,0.22815651265736978,0.7718434873426302
data/matching_evidence_answer_map_multi_people_fj_llama.json,13025,opening,stop,0.588889131,0.411110869
data/matching_evidence_answer_map_multi_people_fj_llama.json,13026,opening,stop,0.600188359,0.3998116407397951
data/matching_evidence_answer_map_multi_people_fj_llama.json,13027,opening,continue,0.37387582277169656,0.6261241772283034
data/matching_evidence_answer_map_multi_people_fj_llama.json,13027,rebuttal,continue,0.480478678,0.5195213219520929
data/matching_evidence_answer_map_multi_people_fj_llama.json,13027,closing,stop,0.5117166047041654,0.4882833952958347
data/matching_evidence_answer_map_multi_people_fj_llama.json,13028,opening,continue,0.44167300566462553,0.5583269943353745
data/matching_evidence_answer_map_multi_people_fj_llama.json,13028,rebuttal,stop,0.5312093733737563,0.46879062662624377
data/matching_evidence_answer_map_multi_people_fj_llama.json,13029,opening,stop,0.9390248234010296,0.060975176598970504
data/matching_evidence_answer_map_multi_people_fj_llama.json,13030,opening,continue,0.055005287325256676,0.9449947126747433
data/matching_evidence_answer_map_multi_people_fj_llama.json,13030,rebuttal,continue,0.2068940585963489,0.793105941
data/matching_evidence_answer_map_multi_people_fj_llama.json,13030,closing,continue,0.4960938294709195,0.5039061705290805
data/matching_evidence_answer_map_multi_people_fj_llama.json,13031,opening,continue,0.1540575588075327,0.8459424411924674
data/matching_evidence_answer_map_multi_people_fj_llama.json,13031,rebuttal,continue,0.3007455914759599,0.6992544085240401
data/matching_evidence_answer_map_multi_people_fj_llama.json,13031,closing,continue,0.22815649691270326,0.7718435030872968
data/matching_evidence_answer_map_multi_people_fj_llama.json,13032,opening,continue,0.359364152,0.6406358479787609
data/matching_evidence_answer_map_multi_people_fj_llama.json,13032,rebuttal,continue,0.40356685373537454,0.5964331462646254
data/matching_evidence_answer_map_multi_people_fj_llama.json,13032,closing,continue,0.480478678,0.5195213219520929
data/matching_evidence_answer_map_multi_people_fj_llama.json,13033,opening,stop,0.5621765008857981,0.4378234991142019
data/matching_evidence_answer_map_multi_people_fj_llama.json,13034,opening,continue,0.2689414272294874,0.7310585727705126
data/matching_evidence_answer_map_multi_people_fj_llama.json,13034,rebuttal,stop,0.6370308013713525,0.36296919862864757
data/matching_evidence_answer_map_multi_people_fj_llama.json,13035,opening,continue,0.21733752611649484,0.7826624738835051
data/matching_evidence_answer_map_multi_people_fj_llama.json,13035,rebuttal,continue,0.3486451488696663,0.6513548511303336
data/matching_evidence_answer_map_multi_people_fj_llama.json,13035,closing,continue,0.4301473485858429,0.5698526514141571
data/matching_evidence_answer_map_multi_people_fj_llama.json,13036,opening,continue,0.2720245510940225,0.7279754489059775
data/matching_evidence_answer_map_multi_people_fj_llama.json,13036,rebuttal,continue,0.10669058613457583,0.8933094138654242
data/matching_evidence_answer_map_multi_people_fj_llama.json,13036,closing,continue,0.10374862478800638,0.8962513752119936
data/matching_evidence_answer_map_multi_people_fj_llama.json,13037,opening,continue,0.13846179234652575,0.8615382076534743
data/matching_evidence_answer_map_multi_people_fj_llama.json,13037,rebuttal,continue,0.1052105289876075,0.8947894710123925
data/matching_evidence_answer_map_multi_people_fj_llama.json,13037,closing,continue,0.16451645470385742,0.8354835452961425
data/matching_evidence_answer_map_multi_people_fj_llama.json,13038,opening,stop,0.9046505383142494,0.095349462
data/matching_evidence_answer_map_multi_people_fj_llama.json,13039,opening,continue,0.14804720179063335,0.8519527982093668
data/matching_evidence_answer_map_multi_people_fj_llama.json,13039,rebuttal,stop,0.5389832206876841,0.4610167793123159
data/matching_evidence_answer_map_multi_people_fj_llama.json,13040,opening,stop,0.5583269943353745,0.44167300566462553
data/matching_evidence_answer_map_multi_people_fj_llama.json,13041,opening,continue,0.21733751344291402,0.7826624865570859
data/matching_evidence_answer_map_multi_people_fj_llama.json,13041,rebuttal,continue,0.15002881674163046,0.8499711832583695
data/matching_evidence_answer_map_multi_people_fj_llama.json,13041,closing,continue,0.19682620128743877,0.8031737987125612
data/matching_evidence_answer_map_multi_people_fj_llama.json,13042,opening,stop,0.5506073655352404,0.44939263446475963
data/matching_evidence_answer_map_multi_people_fj_llama.json,13043,opening,stop,0.8031737940012418,0.19682620599875822
data/matching_evidence_answer_map_multi_people_fj_llama.json,13044,opening,continue,0.09401018,0.9059898197488448
data/matching_evidence_answer_map_multi_people_fj_llama.json,13044,rebuttal,continue,0.32082130082460697,0.679178699
data/matching_evidence_answer_map_multi_people_fj_llama.json,13044,closing,stop,0.5389832206876841,0.4610167793123159
data/matching_evidence_answer_map_multi_people_fj_llama.json,13045,opening,continue,0.2146914266492053,0.7853085733507947
data/matching_evidence_answer_map_multi_people_fj_llama.json,13045,rebuttal,continue,0.15817434481176187,0.8418256551882382
data/matching_evidence_answer_map_multi_people_fj_llama.json,13045,closing,continue,0.3557749003442964,0.6442250996557036
data/matching_evidence_answer_map_multi_people_fj_llama.json,13046,opening,stop,0.5195213219520929,0.480478678
data/matching_evidence_answer_map_multi_people_fj_llama.json,13047,opening,continue,0.47268347662043286,0.5273165233795671
data/matching_evidence_answer_map_multi_people_fj_llama.json,13047,rebuttal,stop,0.6297746074044134,0.3702253925955866
data/matching_evidence_answer_map_multi_people_fj_llama.json,13048,opening,continue,0.3960681662740417,0.6039318337259583
data/matching_evidence_answer_map_multi_people_fj_llama.json,13048,rebuttal,continue,0.2173375286512111,0.782662471
data/matching_evidence_answer_map_multi_people_fj_llama.json,13048,closing,stop,0.6297746143530797,0.3702253856469203
data/matching_evidence_answer_map_multi_people_fj_llama.json,13049,opening,continue,0.35577488668296436,0.6442251133170357
data/matching_evidence_answer_map_multi_people_fj_llama.json,13049,rebuttal,continue,0.34510526422232046,0.6548947357776796
data/matching_evidence_answer_map_multi_people_fj_llama.json,13049,closing,stop,0.5506073655352404,0.44939263446475963
data/matching_evidence_answer_map_multi_people_fj_llama.json,13050,opening,stop,0.5467381519846138,0.45326184801538616
data/matching_evidence_answer_map_multi_people_fj_llama.json,13051,opening,continue,0.1329642281726931,0.867035772
data/matching_evidence_answer_map_multi_people_fj_llama.json,13051,rebuttal,continue,0.11279540479169524,0.8872045952083047
data/matching_evidence_answer_map_multi_people_fj_llama.json,13051,closing,continue,0.18242551713899047,0.8175744828610095
data/matching_evidence_answer_map_multi_people_fj_llama.json,13052,opening,stop,0.9674102520628337,0.032589748
data/matching_evidence_answer_map_multi_people_fj_llama.json,13053,opening,continue,0.1311732288565291,0.868826771
data/matching_evidence_answer_map_multi_people_fj_llama.json,13053,rebuttal,continue,0.27202454519235225,0.7279754548076477
data/matching_evidence_answer_map_multi_people_fj_llama.json,13053,closing,continue,0.25386100696924885,0.746138993
data/matching_evidence_answer_map_multi_people_fj_llama.json,13058,opening,continue,0.099470217,0.9005297834483232
data/matching_evidence_answer_map_multi_people_fj_llama.json,13058,rebuttal,continue,0.15405756463346185,0.8459424353665382
data/matching_evidence_answer_map_multi_people_fj_llama.json,13058,closing,continue,0.23934935274855942,0.7606506472514406
data/matching_evidence_answer_map_multi_people_fj_llama.json,13063,opening,continue,0.43398146480389854,0.5660185351961015
data/matching_evidence_answer_map_multi_people_fj_llama.json,13063,rebuttal,continue,0.33807711081161995,0.6619228891883799
data/matching_evidence_answer_map_multi_people_fj_llama.json,13063,closing,continue,0.3998116407397951,0.600188359
data/matching_evidence_answer_map_multi_people_fj_llama.json,13066,opening,continue,0.21206881182686205,0.787931188
data/matching_evidence_answer_map_multi_people_fj_llama.json,13066,rebuttal,continue,0.24508500761839525,0.7549149923816048
data/matching_evidence_answer_map_multi_people_fj_llama.json,13066,closing,continue,0.17328820806405806,0.8267117919359419
data/matching_evidence_answer_map_multi_people_fj_llama.json,13068,opening,continue,0.24508502416032488,0.754914976
data/matching_evidence_answer_map_multi_people_fj_llama.json,13068,rebuttal,continue,0.18010667068774938,0.8198933293122506
data/matching_evidence_answer_map_multi_people_fj_llama.json,13068,closing,continue,0.3007455726738824,0.6992544273261176
data/matching_evidence_answer_map_multi_people_fj_llama.json,13070,opening,continue,0.15405756074950905,0.845942439
data/matching_evidence_answer_map_multi_people_fj_llama.json,13070,rebuttal,continue,0.035678552800292834,0.9643214471997071
data/matching_evidence_answer_map_multi_people_fj_llama.json,13070,closing,continue,0.3140505385717077,0.6859494614282923
data/matching_evidence_answer_map_multi_people_fj_llama.json,13072,opening,continue,0.12252321251815919,0.8774767874818407
data/matching_evidence_answer_map_multi_people_fj_llama.json,13072,rebuttal,continue,0.12765262366243563,0.8723473763375643
data/matching_evidence_answer_map_multi_people_fj_llama.json,13072,closing,continue,0.23091976292927183,0.7690802370707283
data/matching_evidence_answer_map_multi_people_fj_llama.json,13074,opening,continue,0.32082130731838393,0.6791786926816161
data/matching_evidence_answer_map_multi_people_fj_llama.json,13074,rebuttal,continue,0.30735801052067535,0.6926419894793248
data/matching_evidence_answer_map_multi_people_fj_llama.json,13074,closing,stop,0.5964331462646254,0.40356685373537454
data/matching_evidence_answer_map_multi_people_fj_llama.json,13091,opening,continue,0.32766829425520916,0.672331706
data/matching_evidence_answer_map_multi_people_fj_llama.json,13091,rebuttal,continue,0.2689414213699951,0.7310585786300049
data/matching_evidence_answer_map_multi_people_fj_llama.json,13091,closing,stop,0.5156199157230156,0.48438008427698437
data/matching_evidence_answer_map_multi_people_fj_llama.json,13096,opening,continue,0.20434190720501938,0.7956580927949806
data/matching_evidence_answer_map_multi_people_fj_llama.json,13096,rebuttal,continue,0.18242551713899047,0.8175744828610095
data/matching_evidence_answer_map_multi_people_fj_llama.json,13096,closing,continue,0.3140505321516081,0.6859494678483918
data/matching_evidence_answer_map_multi_people_fj_llama.json,13105,opening,continue,0.3415825061409754,0.6584174938590246
data/matching_evidence_answer_map_multi_people_fj_llama.json,13105,rebuttal,continue,0.21733752358177866,0.7826624764182213
